,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,Phone Number,International Phone Number,Website,Google maps URL,price_level
571,OPERATIONAL,"{'location': {'lat': 38.7447482, 'lng': -9.1408074}, 'viewport': {'northeast': {'lat': 38.74606347989272, 'lng': -9.139445920107276}, 'southwest': {'lat': 38.74336382010728, 'lng': -9.14214557989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Braz,patrício Alves-centro De Diagnóstico E Terapeutica Médico Cirurgica Lda.",,,ChIJbxhFZakzGQ0R4XtI_EFDKbo,"{'compound_code': 'PVV5+VM Lisbon', 'global_code': '8CCGPVV5+VM'}",4.6,ChIJbxhFZakzGQ0R4XtI_EFDKbo,GOOGLE,"['health', 'point_of_interest', 'establishment']",5.0,"Av. Sacadura Cabral nº 4, Lisboa",21 796 8540,+351 21 796 8540,https://www.medipedia.pt/mobile/medilista/anuncio/1134-BrazPatricio-Alves-Centro-de-Diagnostico-e-Terapeutica-Medico-Cirurgica-Lda,https://maps.google.com/?cid=13414326915784276961,
572,OPERATIONAL,"{'location': {'lat': 38.745522, 'lng': -9.142783099999999}, 'viewport': {'northeast': {'lat': 38.74692482989272, 'lng': -9.141462220107275}, 'southwest': {'lat': 38.74422517010728, 'lng': -9.14416187989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Cecliroma - Centro Clinico de Roma, Lda",{'open_now': False},,ChIJZVexy6gzGQ0R4Hof_kUnMiw,"{'compound_code': 'PVW4+6V Lisbon', 'global_code': '8CCGPVW4+6V'}",5.0,ChIJZVexy6gzGQ0R4Hof_kUnMiw,GOOGLE,"['doctor', 'health', 'point_of_interest', 'establishment']",6.0,"Tv. Henrique Cardoso, Lisboa",21 793 2002,+351 21 793 2002,,https://maps.google.com/?cid=3184651068074064608,
573,OPERATIONAL,"{'location': {'lat': 38.7448917, 'lng': -9.1400946}, 'viewport': {'northeast': {'lat': 38.74621687989272, 'lng': -9.138727570107278}, 'southwest': {'lat': 38.74351722010728, 'lng': -9.141427229892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Clínica Lusomédica,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105460249774749922013"">Seraph el</a>'], 'photo_reference': 'Aap_uEC1fDu3YdT1SMEy_ZEMQ_iGWKh0E0OB0WdzM-lF8HGC1HMWEaMlxDWrCwYiuF2z1WT4zxWO-tgETyISR1enl4NTr1xlx0zQ8bgqgl_tTWvrAux50H1gLeJfhPZa49d4q0JTMyTpkNWgytdZSAPmLzx7wJE8OF3MNfUS3wI8UoBUKvjU', 'width': 4032}]",ChIJmWPMrKgzGQ0RxfgErk709TQ,"{'compound_code': 'PVV5+XX Lisbon', 'global_code': '8CCGPVV5+XX'}",4.5,ChIJmWPMrKgzGQ0RxfgErk709TQ,GOOGLE,"['doctor', 'health', 'point_of_interest', 'establishment']",2.0,"Av. Sacadura Cabral 4B, Lisboa",21 796 8540,+351 21 796 8540,http://www.synlab.pt/,https://maps.google.com/?cid=3816224878030551237,
574,OPERATIONAL,"{'location': {'lat': 38.7445157, 'lng': -9.1417351}, 'viewport': {'northeast': {'lat': 38.74583932989272, 'lng': -9.140369070107276}, 'southwest': {'lat': 38.74313967010728, 'lng': -9.14306872989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"ComCorpus Clinic, Lda.",{'open_now': False},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101155721488632350309"">A Google User</a>'], 'photo_reference': 'Aap_uED_1fXbalrmDia-_Cg181wRSq58U4sPx4mpioCErDmvqdqC0NG6gcvlPz0ugWyxAARiwQl7B3Oo2UlMje8JTCoR8up0GdsmJ8RaGwP76QDUpEPOiQnrl6a1UBkoVtiBHtOunPOXPCw7Mryk_ZMcgJzRTKpWw4x2rTeyyvNluGDq38ss', 'width': 1744}]",ChIJh8akKI0zGQ0Rhbfpl3-n81Q,"{'compound_code': 'PVV5+R8 Lisbon', 'global_code': '8CCGPVV5+R8'}",4.4,ChIJh8akKI0zGQ0Rhbfpl3-n81Q,GOOGLE,"['health', 'point_of_interest', 'establishment']",31.0,"Av. Sacadura Cabral 26 R/c, Lisboa",21 401 0733,+351 21 401 0733,http://www.comcorpus.pt/,https://maps.google.com/?cid=6121420484977997701,
575,OPERATIONAL,"{'location': {'lat': 38.7505424, 'lng': -9.1417134}, 'viewport': {'northeast': {'lat': 38.75192352989273, 'lng': -9.140377570107278}, 'southwest': {'lat': 38.74922387010729, 'lng': -9.143077229892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Clínica Reumatologia Lisboa,{'open_now': False},"[{'height': 4272, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114047998130408132828"">Clinica Reumatologia Lisboa</a>'], 'photo_reference': 'Aap_uED6qnOXQU81vIljleVMruRrevsYn7fYn0gqfwcmh9mxOC5kLmhIKEgwRAB_lN-OVvBV2cyQF3DGDvRVQ7yG1oumQrNCjobKn0YS1TiAZNJKPeMjZohmUJBRmrXm9S-QwnoS9NPsIB2fCB_oh6UNfN3VAP445fRn8bNUmw0o8rLQHN5Y', 'width': 2848}]",ChIJa60PKKozGQ0RWuFLYYmka5w,"{'compound_code': 'QV25+68 Lisbon', 'global_code': '8CCGQV25+68'}",4.8,ChIJa60PKKozGQ0RWuFLYYmka5w,GOOGLE,"['doctor', 'health', 'point_of_interest', 'establishment']",6.0,"R. Silva e Albuquerque 27 R/C Esqº, Lisboa",21 843 8400,+351 21 843 8400,https://www.clireuma.com/,https://maps.google.com/?cid=11271283402374635866,
576,OPERATIONAL,"{'location': {'lat': 38.744483, 'lng': -9.139569999999999}, 'viewport': {'northeast': {'lat': 38.74583282989272, 'lng': -9.138220170107276}, 'southwest': {'lat': 38.74313317010728, 'lng': -9.14091982989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Clínica Dr. Well's,{'open_now': False},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101481155381598073744"">A Google User</a>'], 'photo_reference': 'Aap_uED2C23PEcRlcW9HTf0lv-J2zedVyI36vMFMPXqnQtI7pQpTXgOMLkgnXbfc4mkHaM_zqZjsxM2r9VIwMK3LprNdccgE2NlXPDMmSQtxPuTIKgLG7cpEr6foSa30SGd8TxxIY2aL4agw01DNwckfzI4iWKNRhNn4lWZJQR0XeiJwiFTg', 'width': 5760}]",ChIJo-WA-KUzGQ0RL8s9uqapNdI,"{'compound_code': 'PVV6+Q5 Lisbon', 'global_code': '8CCGPVV6+Q5'}",3.7,ChIJo-WA-KUzGQ0RL8s9uqapNdI,GOOGLE,"['health', 'point_of_interest', 'establishment']",7.0,"Av. de Roma 25, Lisboa",21 014 9433,+351 21 014 9433,https://www.continente.pt/stores/wells/pt-pt/public/Pages/homepage.aspx,https://maps.google.com/?cid=15375972176472835910,
577,OPERATIONAL,"{'location': {'lat': 38.7486155, 'lng': -9.1367281}, 'viewport': {'northeast': {'lat': 38.75014217989272, 'lng': -9.135358970107278}, 'southwest': {'lat': 38.74744252010728, 'lng': -9.138058629892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HD Clinic - Clínica médica e estética,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106901927084799764940"">Danielle Brunialti</a>'], 'photo_reference': 'Aap_uEDJhu2KKsF1LCPOUSYrM3Gc_SwT_H_8zlrbU9pwlpvoAsYsMy32EfWN_uDTM4eDdaR73oN9m8ZBQVPcQMBhT2qhuiUXzf3MRi9JTqsJhQd1nEfWioGvh57L8AxpGoQ70vnCOD-LL63rQ5otoTICkGj1SEku18SXAAysizO6q2h_yQOP', 'width': 4032}]",ChIJf4jk4HzNHg0RqwWZs2FyEec,"{'compound_code': 'PVX7+C8 Lisbon', 'global_code': '8CCGPVX7+C8'}",4.4,ChIJf4jk4HzNHg0RqwWZs2FyEec,GOOGLE,"['doctor', 'health', 'point_of_interest', 'establishment']",33.0,"Av. Estados Unidos da América 51A, Lisboa",968 422 315,+351 968 422 315,http://www.hdclinicbeauty.com/,https://maps.google.com/?cid=16650215061315978667,
578,OPERATIONAL,"{'location': {'lat': 38.7488846, 'lng': -9.1367841}, 'viewport': {'northeast': {'lat': 38.75027952989272, 'lng': -9.135429320107278}, 'southwest': {'lat': 38.74757987010728, 'lng': -9.138128979892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,bonding - Psicologia Clínica,,,ChIJ5S0tZK4zGQ0RhO38Mp6R2o4,"{'compound_code': 'PVX7+H7 Lisbon', 'global_code': '8CCGPVX7+H7'}",0.0,ChIJ5S0tZK4zGQ0RhO38Mp6R2o4,GOOGLE,"['health', 'point_of_interest', 'establishment']",0.0,"Av. Estados Unidos da América 51, Lisboa",914 462 349,+351 914 462 349,,https://maps.google.com/?cid=10293700006954986884,
579,OPERATIONAL,"{'location': {'lat': 38.7496233, 'lng': -9.1425039}, 'viewport': {'northeast': {'lat': 38.75095567989273, 'lng': -9.141112520107278}, 'southwest': {'lat': 38.74825602010728, 'lng': -9.143812179892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Clínica dos Estados Unidos,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109277938513153201856"">A Google User</a>'], 'photo_reference': 'Aap_uEA3UGrBgy-PxPI3JzuyRD_OdveS_QWKsTcrJQpL2f06r3ebQBuXVLSZI_j697sSUZcuaDNTI3rYgj74nVIwKZcgN_9NK3XahmFhL-b4gEzU7m9pMtTZlTvMWtK-_9jzJKUtGQQjZZ6d3SeUzlxOEr3u5b0FE52X-xhN6G76V1Bnaptg', 'width': 4160}]",ChIJY68q1KszGQ0RnxadUaB5YcU,"{'compound_code': 'PVX4+RX Lisbon', 'global_code': '8CCGPVX4+RX'}",5.0,ChIJY68q1KszGQ0RnxadUaB5YcU,GOOGLE,"['health', 'point_of_interest', 'establishment']",6.0,"Av. Estados Unidos da América 100 1ºDto, Lisboa",939 726 540,+351 939 726 540,https://www.clinicadosestadosunidos.com/,https://maps.google.com/?cid=14222782827683714719,
580,OPERATIONAL,"{'location': {'lat': 38.7552272, 'lng': -9.1540181}, 'viewport': {'northeast': {'lat': 38.75661892989272, 'lng': -9.152599770107278}, 'southwest': {'lat': 38.75391927010727, 'lng': -9.155299429892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Clínica Estomatológica Doutor Vasconcelos Tavares Lda.,,,ChIJT3OzC_0yGQ0RGwYt4fpP0GY,"{'compound_code': 'QR4W+39 Lisbon', 'global_code': '8CCGQR4W+39'}",0.0,ChIJT3OzC_0yGQ0RGwYt4fpP0GY,GOOGLE,"['health', 'point_of_interest', 'establishment']",0.0,"Campo Grande 35, Lisboa",21 797 3100,+351 21 797 3100,,https://maps.google.com/?cid=7408509325962708507,
581,OPERATIONAL,"{'location': {'lat': 38.7574549, 'lng': -9.1374411}, 'viewport': {'northeast': {'lat': 38.75876027989273, 'lng': -9.136062720107278}, 'southwest': {'lat': 38.75606062010728, 'lng': -9.138762379892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Clinica de Medicina Dentária de Alvalade,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117849152995674850050"">João Saraiva</a>'], 'photo_reference': 'Aap_uECD95Tk_VYKDYM7XO_a_7F9ZvxPZHdoryGsXFbWKw2rg4T8tYnv9rPRkPROglqlIVOz_R5x84gYilOTsYz87Mf8dr9foCdSK07N8-6lvK1FhUl4Ba45QE5fnRNrk-VcJ9LzlhUl7t4QQ0c49bhCuzhEDd5FA9CLkMaF1mRFPjqLV30c', 'width': 4160}]",ChIJ3xuzAVMyGQ0RYfPrGYrb3o8,"{'compound_code': 'QV47+X2 Lisbon', 'global_code': '8CCGQV47+X2'}",3.7,ChIJ3xuzAVMyGQ0RYfPrGYrb3o8,GOOGLE,"['health', 'point_of_interest', 'establishment']",6.0,"R. Marquês Soveral 8, Lisboa",21 840 4165,+351 21 840 4165,,https://maps.google.com/?cid=10366964778440323937,
582,OPERATIONAL,"{'location': {'lat': 38.7546381, 'lng': -9.1408157}, 'viewport': {'northeast': {'lat': 38.75597472989272, 'lng': -9.139507670107278}, 'southwest': {'lat': 38.75327507010728, 'lng': -9.142207329892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Clinica De Medicina Dentaria S.João De Brito, Lda",,,ChIJodQSTaszGQ0RUOhC80lZSKA,"{'compound_code': 'QV35+VM Lisbon', 'global_code': '8CCGQV35+VM'}",0.0,ChIJodQSTaszGQ0RUOhC80lZSKA,GOOGLE,"['health', 'point_of_interest', 'establishment']",0.0,"R. José Duro 22, Lisboa",21 840 8711,+351 21 840 8711,,https://maps.google.com/?cid=11549579418540370000,
583,OPERATIONAL,"{'location': {'lat': 38.7591378, 'lng': -9.137640099999999}, 'viewport': {'northeast': {'lat': 38.76057037989272, 'lng': -9.136275320107277}, 'southwest': {'lat': 38.75787072010727, 'lng': -9.138974979892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Clínica dentaria dr Luís Caramujo,,,ChIJ5Us6xW8zGQ0RbszrBVK-KXI,"{'compound_code': 'QV56+MW Lisbon', 'global_code': '8CCGQV56+MW'}",0.0,ChIJ5Us6xW8zGQ0RbszrBVK-KXI,GOOGLE,"['health', 'point_of_interest', 'establishment']",0.0,"Av. do Brasil 192 B Escritório 3, Lisboa",21 492 2263,+351 21 492 2263,,https://maps.google.com/?cid=10095576796035963636,
584,OPERATIONAL,"{'location': {'lat': 38.7548404, 'lng': -9.1378984}, 'viewport': {'northeast': {'lat': 38.75616332989272, 'lng': -9.136645070107278}, 'southwest': {'lat': 38.75346367010728, 'lng': -9.139344729892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Real Biuti - Clínica Dentária em Alvalade,{'open_now': False},"[{'height': 482, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102424294217155641812"">Real Biuti Lda</a>'], 'photo_reference': 'Aap_uEDCCVQE-LJrF3RvBXpb1wC81z1-MRyj_E1TyGhf-dmfOrjeTFLEaWYAQHCfnqewmn95SoWhxMvD6kb-QRfnyBTTBbelYpN6cwweUTm0nuUITeaTMdaueU9yWSy1KsR1u5RoX2U2MhDrILfQGHY6WtnTOXEah_X-EWf3rvtv1A9Syzii', 'width': 720}]",ChIJqzDB-34zGQ0ReeXbvgQrVp0,"{'compound_code': 'QV36+WR Lisbon', 'global_code': '8CCGQV36+WR'}",5.0,ChIJqzDB-34zGQ0ReeXbvgQrVp0,GOOGLE,"['dentist', 'health', 'point_of_interest', 'establishment']",2.0,"Lisboa, Largo Frei Heitor Pinto 5, Lisboa",21 806 6495,+351 21 806 6495,http://www.realbiuti.com/,https://maps.google.com/?cid=11337296411333748089,
585,OPERATIONAL,"{'location': {'lat': 38.7548529, 'lng': -9.137804299999999}, 'viewport': {'northeast': {'lat': 38.75616692989272, 'lng': -9.136598020107277}, 'southwest': {'lat': 38.75346727010728, 'lng': -9.13929767989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CM Clínicas,{'open_now': False},"[{'height': 315, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104361152443993506328"">A Google User</a>'], 'photo_reference': 'Aap_uEBb_Gh-uGfHef2djFd4ROFt0EJyzKJ56jnduz1aby7k06okOl4AvYgDLugb4ctnCdhWwNF_bfVgbeM0RRv5YxjVZjrfX-Iir9-PmJ3OflixepK-Imbgoi54tZjifYfODfHUuwDD6UxYoZMdRUPdAk0M7YlWLlHrFC1ySN6qJrd01u1J', 'width': 828}]",ChIJ54Fl1IsxGQ0Rchpya-4h2_0,"{'compound_code': 'QV36+WV Lisbon', 'global_code': '8CCGQV36+WV'}",0.0,ChIJ54Fl1IsxGQ0Rchpya-4h2_0,GOOGLE,"['point_of_interest', 'establishment']",0.0,"Largo Frei Heitor Pinto 5, Lisboa",917 942 251,+351 917 942 251,https://cmclinicas.com/,https://maps.google.com/?cid=18292251619383974514,
586,OPERATIONAL,"{'location': {'lat': 38.7541965, 'lng': -9.141190199999999}, 'viewport': {'northeast': {'lat': 38.75547797989272, 'lng': -9.139803320107275}, 'southwest': {'lat': 38.75277832010728, 'lng': -9.142502979892718}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Osteosaúde - Clínica de Osteopatia em Alvalade,{'open_now': False},"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113883660272064193242"">A Google User</a>'], 'photo_reference': 'Aap_uED3Vc77-9sc41InO0FPQ13nKtsNRTitg11VVJBv7uG4_coWO0sAot9FavxYEwKs5alEuAKOscd19jhzspaJoMYE3UeqWfAGvN0T2cvC-_cqsFea0LLWGqlzfj-o7F5X-kMosVXJK1NERFNg6u4zC-8p3KhULk4BM2Iiv5kBfYLi5C7D', 'width': 1280}]",ChIJTZCS51wzGQ0RqxYjhEFuFPg,"{'compound_code': 'QV35+MG Lisbon', 'global_code': '8CCGQV35+MG'}",5.0,ChIJTZCS51wzGQ0RqxYjhEFuFPg,GOOGLE,"['health', 'point_of_interest', 'establishment']",2.0,"Av. da Igreja 16 C, Lisboa",916 274 470,+351 916 274 470,http://www.osteosaude.pt/,https://maps.google.com/?cid=4523851366520908000,
587,OPERATIONAL,"{'location': {'lat': 38.7578009, 'lng': -9.1408841}, 'viewport': {'northeast': {'lat': 38.75926512989273, 'lng': -9.139622070107277}, 'southwest': {'lat': 38.75656547010728, 'lng': -9.142321729892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"DIRECLIN, CLÍNICA DE MEDICINA ORAL",{'open_now': False},"[{'height': 801, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113168971640677951151"">DIRECLIN, CLÍNICA DE MEDICINA ORAL</a>'], 'photo_reference': 'Aap_uECyHNXAQi2d3ep-sazPUue1RkZgIs8ALmoDcTbMus3dugcZcRI2uZdIYoZo0EfHgLC_aHCLC5kQqwAcfZvAZP4H5EWocwKg3QVrzlwXNh6gR7fDLGrc-7bhfuM1DS9z2n_qvzS8KEwXqPs_8q5d1ehyVRWyd-WushSDWstioFEC0n81', 'width': 1198}]",ChIJL6TuZFQyGQ0RQVTJuWf1HeQ,"{'compound_code': 'QV55+4J Lisbon', 'global_code': '8CCGQV55+4J'}",4.9,ChIJL6TuZFQyGQ0RQVTJuWf1HeQ,GOOGLE,"['dentist', 'health', 'point_of_interest', 'establishment']",12.0,"Av. Rio de Janeiro 39, Lisboa",21 099 5838,+351 21 099 5838,http://www.direclin.com/,https://maps.google.com/?cid=16437564040819594305,
588,OPERATIONAL,"{'location': {'lat': 38.7421846, 'lng': -9.1281915}, 'viewport': {'northeast': {'lat': 38.74365447989272, 'lng': -9.126562820107278}, 'southwest': {'lat': 38.74095482010727, 'lng': -9.129262479892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Sorriso Alfacinha - Clínica Médica E Dentária, Lda.",,,ChIJE4UUcLkzGQ0RErkTxpmENS4,"{'compound_code': 'PVRC+VP Lisbon', 'global_code': '8CCGPVRC+VP'}",0.0,ChIJE4UUcLkzGQ0RErkTxpmENS4,GOOGLE,"['health', 'point_of_interest', 'establishment']",0.0,"R. João da Silva 8, Lisboa",21 419 0654,+351 21 419 0654,,https://maps.google.com/?cid=3329713295498393874,
589,OPERATIONAL,"{'location': {'lat': 38.7445645, 'lng': -9.1300717}, 'viewport': {'northeast': {'lat': 38.74595582989271, 'lng': -9.12881277010728}, 'southwest': {'lat': 38.74325617010727, 'lng': -9.131512429892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Odontoclinic - Clinica Dentária,{'open_now': False},"[{'height': 812, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104787614152883801447"">A Google User</a>'], 'photo_reference': 'Aap_uEAyxdq4RyyRFx9RzN28ZXLpTmmn7uAHsQDAFPghmydtyb_RtInH4Cr-FKVIuYNH_Q4kkUZ9-99O1i3cZLxO4CXjhk5WZUSLLJzRjo-WYLiqBOPX0OFaqAldsj35zk6DEejKDrd0ZHMETGLSq6whz8EIB5feY5JP0zXIuRnVawRsqGCJ', 'width': 1217}]",ChIJ1wWgDbozGQ0RGvehFEQtUe0,"{'compound_code': 'PVV9+RX Lisbon', 'global_code': '8CCGPVV9+RX'}",5.0,ChIJ1wWgDbozGQ0RGvehFEQtUe0,GOOGLE,"['health', 'point_of_interest', 'establishment']",5.0,"R. Margarida de Abreu 13B Loja 1, Lisboa",927 195 289,+351 927 195 289,https://odontoclinic.pt/,https://maps.google.com/?cid=17100499030529668890,
590,OPERATIONAL,"{'location': {'lat': 38.741362, 'lng': -9.129451}, 'viewport': {'northeast': {'lat': 38.74276442989272, 'lng': -9.128016770107278}, 'southwest': {'lat': 38.74006477010727, 'lng': -9.130716429892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Clinical Dermatology Do Areeiro, Lda.",{'open_now': False},"[{'height': 482, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115015548475239722560"">A Google User</a>'], 'photo_reference': 'Aap_uECKKbATvCrua0_4OrQz75Vv_nwoPqOMpxJawtuoG5g0TSDnT2RsPolPH_IvLryPiV3yPSCCbcKG2kIIoj9bevJ6ZKz2u51jG2-NLtB4eumYdd18HdxTUvpa-wjslXAWbVWCm3jOCZCXbiNigLkJyhY1nmEC7-wLlYvDqL0XTd90vmlf', 'width': 410}]",ChIJ7cl457szGQ0R9FJKqr8Zlp4,"{'compound_code': 'PVRC+G6 Lisbon', 'global_code': '8CCGPVRC+G6'}",4.4,ChIJ7cl457szGQ0R9FJKqr8Zlp4,GOOGLE,"['health', 'point_of_interest', 'establishment']",23.0,"Av. Afonso Costa 22 SL D, Lisboa",21 845 2779,+351 21 845 2779,http://www.cdaderm.com/,https://maps.google.com/?cid=11427349415485657844,
591,OPERATIONAL,"{'location': {'lat': 38.7397867, 'lng': -9.1280529}, 'viewport': {'northeast': {'lat': 38.744902, 'lng': -9.126639399999998}, 'southwest': {'lat': 38.7259176, 'lng': -9.132293399999998}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Clínica Dentária Santo António Capuchos Lda.,{'open_now': False},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106625195261009453218"">A Google User</a>'], 'photo_reference': 'Aap_uEDmYMeKbPA4x9mMvoem7IwAdPHxDp9wdul1ft4vNKb2GHpOccJQpbDs-NCFT6Ay0aKoTmKG7Mt9hR98OZUq5wsOygl1b-VSqdrHMuCnwblWKe0CDDwHqbBZjqZ8TYT8hkHZnkLGt3Ttg8HG5DrfWRpZgmUE5taDeuBdz2BhjFMlcbRC', 'width': 1440}]",ChIJocS-w5YzGQ0R_xkQ0UGwx24,"{'compound_code': 'PVQC+WQ Lisbon', 'global_code': '8CCGPVQC+WQ'}",4.8,ChIJocS-w5YzGQ0R_xkQ0UGwx24,GOOGLE,"['health', 'point_of_interest', 'establishment']",4.0,"R. Jorge Castilho 2B, Lisboa",21 815 2848,+351 21 815 2848,http://clinicadoscapuchos.com/,https://maps.google.com/?cid=7982542661264349695,
592,OPERATIONAL,"{'location': {'lat': 38.7425341, 'lng': -9.1276674}, 'viewport': {'northeast': {'lat': 38.74389892989272, 'lng': -9.126267120107277}, 'southwest': {'lat': 38.74119927010727, 'lng': -9.128966779892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Dr. Rui Ceia, Clínica Médica, Lda.",,,ChIJo0CvdLkzGQ0R5LRfbMwqbRU,"{'compound_code': 'PVVC+2W Lisbon', 'global_code': '8CCGPVVC+2W'}",3.0,ChIJo0CvdLkzGQ0R5LRfbMwqbRU,GOOGLE,"['point_of_interest', 'establishment']",1.0,"Rua Sarmento de Beires 30, Lisboa",21 793 0318,+351 21 793 0318,,https://maps.google.com/?cid=1543937304737854692,
